"名称","value","medium","name","classname"
"双草醚",NA,"4","Bispyribac-sodium","PYBs"
"双草醚",NA,"1","Bispyribac-sodium","PYBs"
"双草醚",NA,"3","Bispyribac-sodium","PYBs"
"双草醚",NA,"2","Bispyribac-sodium","PYBs"
"双草醚",NA,"4","Bispyribac-sodium","PYBs"
"双草醚",NA,"4","Bispyribac-sodium","PYBs"
"双草醚",NA,"1","Bispyribac-sodium","PYBs"
"双草醚",NA,"1","Bispyribac-sodium","PYBs"
"双草醚",NA,"1","Bispyribac-sodium","PYBs"
"双草醚",NA,"4","Bispyribac-sodium","PYBs"
"双草醚",NA,"3","Bispyribac-sodium","PYBs"
"双草醚",NA,"1","Bispyribac-sodium","PYBs"
"双草醚",NA,"1","Bispyribac-sodium","PYBs"
"双草醚",NA,"4","Bispyribac-sodium","PYBs"
"双草醚",NA,"1","Bispyribac-sodium","PYBs"
"双草醚",NA,"1","Bispyribac-sodium","PYBs"
"双草醚",NA,"4","Bispyribac-sodium","PYBs"
"双草醚",NA,"4","Bispyribac-sodium","PYBs"
"双草醚",NA,"1","Bispyribac-sodium","PYBs"
"双草醚",1.181458864,"1","Bispyribac-sodium","PYBs"
"双草醚",NA,"1","Bispyribac-sodium","PYBs"
"双草醚",NA,"4","Bispyribac-sodium","PYBs"
"双草醚",NA,"4","Bispyribac-sodium","PYBs"
"双草醚",NA,"3","Bispyribac-sodium","PYBs"
"双草醚",NA,"3","Bispyribac-sodium","PYBs"
"双草醚",NA,"4","Bispyribac-sodium","PYBs"
"双草醚",NA,"4","Bispyribac-sodium","PYBs"
"双草醚",NA,"1","Bispyribac-sodium","PYBs"
"双草醚",NA,"2","Bispyribac-sodium","PYBs"
"双草醚",NA,"2","Bispyribac-sodium","PYBs"
"双草醚",NA,"4","Bispyribac-sodium","PYBs"
"双草醚",NA,"1","Bispyribac-sodium","PYBs"
"双草醚",NA,"1","Bispyribac-sodium","PYBs"
"双草醚",NA,"1","Bispyribac-sodium","PYBs"
"双草醚",NA,"1","Bispyribac-sodium","PYBs"
"双草醚",NA,"1","Bispyribac-sodium","PYBs"
"双草醚",NA,"3","Bispyribac-sodium","PYBs"
"双草醚",NA,"3","Bispyribac-sodium","PYBs"
"双草醚",NA,"1","Bispyribac-sodium","PYBs"
"双草醚",NA,"1","Bispyribac-sodium","PYBs"
"双草醚",NA,"1","Bispyribac-sodium","PYBs"
"双草醚",NA,"4","Bispyribac-sodium","PYBs"
"双草醚",NA,"1","Bispyribac-sodium","PYBs"
"双草醚",NA,"4","Bispyribac-sodium","PYBs"
"双草醚",NA,"1","Bispyribac-sodium","PYBs"
"双草醚",NA,"1","Bispyribac-sodium","PYBs"
"双草醚",NA,"2","Bispyribac-sodium","PYBs"
"双草醚",NA,"4","Bispyribac-sodium","PYBs"
"双草醚",NA,"4","Bispyribac-sodium","PYBs"
"双草醚",NA,"3","Bispyribac-sodium","PYBs"
"双草醚",NA,"1","Bispyribac-sodium","PYBs"
"双草醚",NA,"4","Bispyribac-sodium","PYBs"
"双草醚",NA,"4","Bispyribac-sodium","PYBs"
"双草醚",NA,"1","Bispyribac-sodium","PYBs"
"双草醚",NA,"2","Bispyribac-sodium","PYBs"
"双草醚",NA,"4","Bispyribac-sodium","PYBs"
"双草醚",NA,"4","Bispyribac-sodium","PYBs"
"双草醚",NA,"1","Bispyribac-sodium","PYBs"
"双草醚",NA,"4","Bispyribac-sodium","PYBs"
"双草醚",NA,"4","Bispyribac-sodium","PYBs"
"双草醚",NA,"4","Bispyribac-sodium","PYBs"
"双草醚",NA,"1","Bispyribac-sodium","PYBs"
"双草醚",NA,"2","Bispyribac-sodium","PYBs"
"双草醚",NA,"2","Bispyribac-sodium","PYBs"
"双草醚",NA,"4","Bispyribac-sodium","PYBs"
"双草醚",NA,"2","Bispyribac-sodium","PYBs"
"双草醚",NA,"2","Bispyribac-sodium","PYBs"
"双草醚",NA,"2","Bispyribac-sodium","PYBs"
"双草醚",1.584675614,"1","Bispyribac-sodium","PYBs"
"双草醚",NA,"2","Bispyribac-sodium","PYBs"
"双草醚",NA,"1","Bispyribac-sodium","PYBs"
"双草醚",NA,"3","Bispyribac-sodium","PYBs"
"双草醚",NA,"2","Bispyribac-sodium","PYBs"
"双草醚",NA,"2","Bispyribac-sodium","PYBs"
"双草醚",NA,"1","Bispyribac-sodium","PYBs"
"双草醚",NA,"4","Bispyribac-sodium","PYBs"
"双草醚",NA,"2","Bispyribac-sodium","PYBs"
"双草醚",NA,"2","Bispyribac-sodium","PYBs"
"双草醚",NA,"4","Bispyribac-sodium","PYBs"
"双草醚",NA,"4","Bispyribac-sodium","PYBs"
"双草醚",NA,"3","Bispyribac-sodium","PYBs"
"双草醚",NA,"2","Bispyribac-sodium","PYBs"
"双草醚",NA,"4","Bispyribac-sodium","PYBs"
"另丁津",NA,"3","Sebuthylazine","TZs"
"另丁津",NA,"1","Sebuthylazine","TZs"
"另丁津",NA,"4","Sebuthylazine","TZs"
"另丁津",NA,"3","Sebuthylazine","TZs"
"另丁津",NA,"3","Sebuthylazine","TZs"
"另丁津",NA,"1","Sebuthylazine","TZs"
"另丁津",NA,"1","Sebuthylazine","TZs"
"另丁津",NA,"4","Sebuthylazine","TZs"
"另丁津",NA,"3","Sebuthylazine","TZs"
"另丁津",NA,"2","Sebuthylazine","TZs"
"另丁津",NA,"2","Sebuthylazine","TZs"
"另丁津",0.108973299,"1","Sebuthylazine","TZs"
"另丁津",NA,"1","Sebuthylazine","TZs"
"另丁津",NA,"4","Sebuthylazine","TZs"
"另丁津",NA,"2","Sebuthylazine","TZs"
"另丁津",NA,"4","Sebuthylazine","TZs"
"另丁津",NA,"4","Sebuthylazine","TZs"
"另丁津",NA,"2","Sebuthylazine","TZs"
"另丁津",NA,"4","Sebuthylazine","TZs"
"另丁津",NA,"2","Sebuthylazine","TZs"
"另丁津",NA,"1","Sebuthylazine","TZs"
"另丁津",NA,"4","Sebuthylazine","TZs"
"另丁津",NA,"2","Sebuthylazine","TZs"
"另丁津",NA,"1","Sebuthylazine","TZs"
"另丁津",NA,"3","Sebuthylazine","TZs"
"另丁津",NA,"1","Sebuthylazine","TZs"
"另丁津",NA,"2","Sebuthylazine","TZs"
"另丁津",NA,"4","Sebuthylazine","TZs"
"另丁津",NA,"1","Sebuthylazine","TZs"
"另丁津",NA,"1","Sebuthylazine","TZs"
"另丁津",NA,"2","Sebuthylazine","TZs"
"另丁津",NA,"1","Sebuthylazine","TZs"
"另丁津",NA,"4","Sebuthylazine","TZs"
"另丁津",NA,"1","Sebuthylazine","TZs"
"另丁津",NA,"1","Sebuthylazine","TZs"
"另丁津",NA,"4","Sebuthylazine","TZs"
"另丁津",NA,"1","Sebuthylazine","TZs"
"另丁津",NA,"2","Sebuthylazine","TZs"
"另丁津",NA,"1","Sebuthylazine","TZs"
"另丁津",NA,"3","Sebuthylazine","TZs"
"另丁津",NA,"1","Sebuthylazine","TZs"
"另丁津",NA,"3","Sebuthylazine","TZs"
"另丁津",NA,"2","Sebuthylazine","TZs"
"另丁津",NA,"1","Sebuthylazine","TZs"
"另丁津",NA,"4","Sebuthylazine","TZs"
"另丁津",NA,"4","Sebuthylazine","TZs"
"另丁津",NA,"3","Sebuthylazine","TZs"
"另丁津",NA,"3","Sebuthylazine","TZs"
"另丁津",NA,"1","Sebuthylazine","TZs"
"另丁津",0.0067,"3","Sebuthylazine","TZs"
"另丁津",NA,"1","Sebuthylazine","TZs"
"另丁津",NA,"1","Sebuthylazine","TZs"
"另丁津",NA,"1","Sebuthylazine","TZs"
"另丁津",NA,"1","Sebuthylazine","TZs"
"另丁津",NA,"1","Sebuthylazine","TZs"
"另丁津",NA,"4","Sebuthylazine","TZs"
"另丁津",NA,"1","Sebuthylazine","TZs"
"另丁津",NA,"1","Sebuthylazine","TZs"
"另丁津",NA,"4","Sebuthylazine","TZs"
"另丁津",NA,"2","Sebuthylazine","TZs"
"另丁津",NA,"1","Sebuthylazine","TZs"
"另丁津",NA,"1","Sebuthylazine","TZs"
"另丁津",NA,"4","Sebuthylazine","TZs"
"另丁津",NA,"1","Sebuthylazine","TZs"
"另丁津",NA,"1","Sebuthylazine","TZs"
"另丁津",NA,"1","Sebuthylazine","TZs"
"另丁津",NA,"1","Sebuthylazine","TZs"
"另丁津",NA,"1","Sebuthylazine","TZs"
"另丁津",NA,"4","Sebuthylazine","TZs"
"另丁津",NA,"4","Sebuthylazine","TZs"
"另丁津",NA,"2","Sebuthylazine","TZs"
"另丁津",NA,"4","Sebuthylazine","TZs"
"另丁津",NA,"1","Sebuthylazine","TZs"
"另丁津",NA,"3","Sebuthylazine","TZs"
"另丁津",NA,"4","Sebuthylazine","TZs"
"另丁津",NA,"1","Sebuthylazine","TZs"
"另丁津",NA,"1","Sebuthylazine","TZs"
"另丁津",NA,"1","Sebuthylazine","TZs"
"另丁津",NA,"1","Sebuthylazine","TZs"
"另丁津",NA,"1","Sebuthylazine","TZs"
"另丁津",NA,"4","Sebuthylazine","TZs"
"另丁津",NA,"1","Sebuthylazine","TZs"
"另丁津",NA,"4","Sebuthylazine","TZs"
"另丁津",NA,"4","Sebuthylazine","TZs"
"另丁津",NA,"1","Sebuthylazine","TZs"
"另丁津",NA,"2","Sebuthylazine","TZs"
"另丁津",NA,"1","Sebuthylazine","TZs"
"另丁津",NA,"1","Sebuthylazine","TZs"
"另丁津",0.0012,"3","Sebuthylazine","TZs"
"另丁津",NA,"2","Sebuthylazine","TZs"
"另丁津",NA,"2","Sebuthylazine","TZs"
"另丁津",NA,"1","Sebuthylazine","TZs"
"另丁津",NA,"1","Sebuthylazine","TZs"
"另丁津",0.183081616,"1","Sebuthylazine","TZs"
"另丁津",NA,"4","Sebuthylazine","TZs"
"另丁津",NA,"4","Sebuthylazine","TZs"
"另丁津",NA,"1","Sebuthylazine","TZs"
"另丁津",NA,"3","Sebuthylazine","TZs"
"另丁津",NA,"3","Sebuthylazine","TZs"
"另丁津",NA,"3","Sebuthylazine","TZs"
"另丁津",NA,"4","Sebuthylazine","TZs"
"另丁津",NA,"3","Sebuthylazine","TZs"
"另丁津",NA,"1","Sebuthylazine","TZs"
"另丁津",NA,"1","Sebuthylazine","TZs"
"另丁津",NA,"4","Sebuthylazine","TZs"
"另丁津",NA,"1","Sebuthylazine","TZs"
"另丁津",NA,"1","Sebuthylazine","TZs"
"另丁津",NA,"4","Sebuthylazine","TZs"
"另丁津",NA,"4","Sebuthylazine","TZs"
"另丁津",NA,"1","Sebuthylazine","TZs"
"另丁津",NA,"1","Sebuthylazine","TZs"
"另丁津",NA,"1","Sebuthylazine","TZs"
"另丁津",NA,"1","Sebuthylazine","TZs"
"另丁津",NA,"4","Sebuthylazine","TZs"
"另丁津",NA,"2","Sebuthylazine","TZs"
"另丁津",NA,"1","Sebuthylazine","TZs"
"另丁津",NA,"2","Sebuthylazine","TZs"
"另丁津",NA,"3","Sebuthylazine","TZs"
"另丁津",NA,"2","Sebuthylazine","TZs"
"另丁津",NA,"2","Sebuthylazine","TZs"
"另丁津",NA,"1","Sebuthylazine","TZs"
"另丁津",NA,"1","Sebuthylazine","TZs"
"另丁津",NA,"3","Sebuthylazine","TZs"
"另丁津",NA,"2","Sebuthylazine","TZs"
"另丁津",NA,"1","Sebuthylazine","TZs"
"另丁津",0.533882712,"1","Sebuthylazine","TZs"
"另丁津",NA,"1","Sebuthylazine","TZs"
"另丁津",NA,"1","Sebuthylazine","TZs"
"另丁津",NA,"2","Sebuthylazine","TZs"
"另丁津",NA,"2","Sebuthylazine","TZs"
"另丁津",0.102534037,"1","Sebuthylazine","TZs"
"另丁津",NA,"3","Sebuthylazine","TZs"
"另丁津",NA,"1","Sebuthylazine","TZs"
"另丁津",NA,"4","Sebuthylazine","TZs"
"另丁津",NA,"1","Sebuthylazine","TZs"
"另丁津",NA,"3","Sebuthylazine","TZs"
"另丁津",NA,"3","Sebuthylazine","TZs"
"另丁津",NA,"1","Sebuthylazine","TZs"
"另丁津",NA,"3","Sebuthylazine","TZs"
"另丁津",NA,"1","Sebuthylazine","TZs"
"吡嘧磺隆",NA,"3","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"2","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"2","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"2","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"2","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"3","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"1","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"1","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"3","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"1","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"1","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"3","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"2","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"3","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"4","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"3","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"1","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"4","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"3","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"1","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"3","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"2","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"3","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"4","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"1","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"2","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"1","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"2","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"1","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",1e-4,"3","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"2","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"4","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"3","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"1","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"1","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"3","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"4","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"3","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"1","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"2","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"2","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"1","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"1","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"1","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"2","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"3","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"1","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"1","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"3","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"4","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"3","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"1","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"1","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"2","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"4","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"1","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"1","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"2","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"4","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"4","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"1","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"4","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"1","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"3","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"1","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"4","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"1","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"4","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"1","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"1","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"4","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"4","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"4","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"1","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"1","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"2","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"3","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"1","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"1","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"2","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"4","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"1","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"1","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"1","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"4","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"4","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"1","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"1","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"2","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"3","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"1","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"1","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"2","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"1","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"4","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"4","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"4","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"1","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"1","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"1","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"3","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"1","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"1","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"1","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"1","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"1","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"4","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"3","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"1","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"1","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"2","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"4","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"1","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"1","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"2","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"2","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"3","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"1","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"1","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"2","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"1","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"1","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"1","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"1","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"1","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"4","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"4","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"4","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"1","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"1","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"4","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"1","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"1","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"4","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"4","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",0.169771269,"1","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"1","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"1","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"1","Pyrazosulfuron-ethyl","SUs"
"吡嘧磺隆",NA,"4","Pyrazosulfuron-ethyl","SUs"
"嗪草酮",11.09176143,"1","Metribuzin","KTs"
"嗪草酮",NA,"2","Metribuzin","KTs"
"嗪草酮",NA,"4","Metribuzin","KTs"
"嗪草酮",0.307732583,"2","Metribuzin","KTs"
"嗪草酮",0.0038,"3","Metribuzin","KTs"
"嗪草酮",NA,"4","Metribuzin","KTs"
"嗪草酮",19.49081572,"2","Metribuzin","KTs"
"嗪草酮",NA,"2","Metribuzin","KTs"
"嗪草酮",23.22837112,"2","Metribuzin","KTs"
"嗪草酮",NA,"2","Metribuzin","KTs"
"嗪草酮",0.228688416,"2","Metribuzin","KTs"
"嗪草酮",NA,"4","Metribuzin","KTs"
"嗪草酮",0.093649023,"1","Metribuzin","KTs"
"嗪草酮",0.0146,"3","Metribuzin","KTs"
"嗪草酮",NA,"4","Metribuzin","KTs"
"嗪草酮",0.117725407,"2","Metribuzin","KTs"
"嗪草酮",NA,"2","Metribuzin","KTs"
"嗪草酮",1.319815853,"2","Metribuzin","KTs"
"嗪草酮",5.065940197,"1","Metribuzin","KTs"
"嗪草酮",NA,"2","Metribuzin","KTs"
"嗪草酮",0.643463246,"2","Metribuzin","KTs"
"嗪草酮",0.02423187,"1","Metribuzin","KTs"
"嗪草酮",17.03122313,"1","Metribuzin","KTs"
"嗪草酮",0.353931962,"2","Metribuzin","KTs"
"嗪草酮",0.0029,"3","Metribuzin","KTs"
"嗪草酮",0.603300718,"1","Metribuzin","KTs"
"嗪草酮",NA,"4","Metribuzin","KTs"
"嗪草酮",0.0044,"3","Metribuzin","KTs"
"嗪草酮",0.0135,"3","Metribuzin","KTs"
"嗪草酮",0.057744708,"2","Metribuzin","KTs"
"嗪草酮",0.107676871,"1","Metribuzin","KTs"
"嗪草酮",0.0044,"3","Metribuzin","KTs"
"嗪草酮",NA,"4","Metribuzin","KTs"
"嗪草酮",NA,"4","Metribuzin","KTs"
"嗪草酮",3.811367987,"1","Metribuzin","KTs"
"嗪草酮",NA,"4","Metribuzin","KTs"
"嗪草酮",NA,"4","Metribuzin","KTs"
"嗪草酮",0.355686169,"2","Metribuzin","KTs"
"嗪草酮",2.028065359,"1","Metribuzin","KTs"
"嗪草酮",1.556962186,"1","Metribuzin","KTs"
"嗪草酮",0.21615451,"2","Metribuzin","KTs"
"嗪草酮",5.587116621,"1","Metribuzin","KTs"
"嗪草酮",4.327324867,"1","Metribuzin","KTs"
"嗪草酮",1.959233877,"1","Metribuzin","KTs"
"嗪草酮",0.0504,"3","Metribuzin","KTs"
"嗪草酮",NA,"4","Metribuzin","KTs"
"嗪草酮",NA,"4","Metribuzin","KTs"
"嗪草酮",0.706214626,"2","Metribuzin","KTs"
"嗪草酮",NA,"4","Metribuzin","KTs"
"嗪草酮",NA,"4","Metribuzin","KTs"
"嗪草酮",0.066038963,"1","Metribuzin","KTs"
"嗪草酮",0.569163903,"1","Metribuzin","KTs"
"嗪草酮",0.048774662,"1","Metribuzin","KTs"
"嗪草酮",20.67044714,"1","Metribuzin","KTs"
"嗪草酮",0.087500842,"1","Metribuzin","KTs"
"嗪草酮",0.066305598,"1","Metribuzin","KTs"
"嗪草酮",NA,"1","Metribuzin","KTs"
"嗪草酮",0.137562098,"1","Metribuzin","KTs"
"嗪草酮",0.243312327,"2","Metribuzin","KTs"
"嗪草酮",NA,"4","Metribuzin","KTs"
"嗪草酮",NA,"4","Metribuzin","KTs"
"嗪草酮",NA,"4","Metribuzin","KTs"
"嗪草酮",0.331407956,"2","Metribuzin","KTs"
"嗪草酮",0.476295077,"1","Metribuzin","KTs"
"嗪草酮",0.278724681,"1","Metribuzin","KTs"
"嗪草酮",1.895898978,"1","Metribuzin","KTs"
"嗪草酮",0.0059,"3","Metribuzin","KTs"
"嗪草酮",2.122226754,"1","Metribuzin","KTs"
"嗪草酮",NA,"1","Metribuzin","KTs"
"嗪草酮",1.774451129,"1","Metribuzin","KTs"
"嗪草酮",0.0061,"3","Metribuzin","KTs"
"嗪草酮",NA,"4","Metribuzin","KTs"
"嗪草酮",NA,"1","Metribuzin","KTs"
"嗪草酮",NA,"4","Metribuzin","KTs"
"嗪草酮",NA,"4","Metribuzin","KTs"
"嗪草酮",NA,"4","Metribuzin","KTs"
"嗪草酮",0.236085696,"2","Metribuzin","KTs"
"嗪草酮",2.192765913,"1","Metribuzin","KTs"
"嗪草酮",0.012,"3","Metribuzin","KTs"
"嗪草酮",0.596442278,"2","Metribuzin","KTs"
"嗪草酮",NA,"3","Metribuzin","KTs"
"嗪草酮",0.0011,"3","Metribuzin","KTs"
"嗪草酮",NA,"3","Metribuzin","KTs"
"嗪草酮",NA,"3","Metribuzin","KTs"
"嗪草酮",NA,"4","Metribuzin","KTs"
"嗪草酮",3.212331893,"1","Metribuzin","KTs"
"嗪草酮",2.105677524,"1","Metribuzin","KTs"
"嗪草酮",NA,"4","Metribuzin","KTs"
"嗪草酮",0.096322601,"1","Metribuzin","KTs"
"嗪草酮",0.210902794,"1","Metribuzin","KTs"
"嗪草酮",0.217482151,"1","Metribuzin","KTs"
"嗪草酮",NA,"3","Metribuzin","KTs"
"嗪草酮",1.123857098,"1","Metribuzin","KTs"
